,sessionID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,spaceID,stationID,userID,payment,provider,pricePolicy,costPerKWh,totalCost,operator
4455,AB04455,2020-07-01 03:52:53,2020-07-01 04:53:08,2020-07-01 04:21:24,30.0,0003-214-0002-0001,0003-214-0002,12592-28329,cash,Alfapower-(UK),l,0.71,21.299999999999997,Alfapower-(UK)
4456,AB04456,2020-09-21 12:33:03,2020-09-21 13:04:54,2020-09-21 12:46:20,39.24,0006-214-0000-0000,0006-214-0000,12594-28329,cash,Alizé-Liberté,l,0.93,36.4932,Alizé-Liberté
4457,AB04457,2020-06-11 08:09:29,2020-06-11 08:39:59,2020-06-11 08:10:33,12.52,0004-214-0000-0004,0004-214-0000,12353-28329,cash,Alfen,l,1.37,17.1524,Alfen
4458,AB04458,2020-03-21 15:20:45,2020-03-21 16:10:28,2020-03-21 16:00:07,31.52,0005-214-0000-0003,0005-214-0000,12363-28329,cash,Alizé,l,1.35,42.552,Alizé
4459,AB04459,2020-04-08 04:08:56,2020-04-08 04:51:39,2020-04-08 04:46:57,22.48,0001-214-0001-0008,0001-214-0001,12448-28329,cash,AeroVironment,l,1.25,28.1,AeroVironment
4460,AB04460,2020-05-05 01:22:05,2020-05-05 01:38:39,2020-05-05 01:37:16,10.44,0000-214-0000-0004,0000-214-0000,12645-28329,card,AAE,l,1.14,11.901599999999998,AAE
4461,AB04461,2020-12-16 14:44:19,2020-12-16 15:32:40,2020-12-16 15:04:53,16.24,0004-214-0001-0005,0004-214-0001,12432-28329,card,Alfen,l,1.29,20.9496,Alfen
4462,AB04462,2020-09-21 09:28:17,2020-09-21 10:26:36,2020-09-21 10:25:30,24.08,0009-214-0000-0004,0009-214-0000,12357-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.3,31.304,AMB-(Àrea-metropolitana-de-Barcelona)
4463,AB04463,2021-02-22 10:39:15,2021-02-22 11:20:18,2021-02-22 11:09:44,13.4,0003-214-0001-0006,0003-214-0001,12349-28329,card,Alfapower-(UK),l,1.34,17.956000000000003,Alfapower-(UK)
4464,AB04464,2020-11-28 09:44:32,2020-11-28 10:00:48,2020-11-28 09:50:18,32.2,0004-214-0001-0007,0004-214-0001,12449-28329,card,Alfen,l,0.7,22.54,Alfen
4465,AB04465,2020-11-03 15:08:52,2020-11-03 16:06:35,2020-11-03 16:04:53,3.6,0002-214-0002-0009,0002-214-0002,12418-28329,card,AGSM-Electrify-Verona,l,1.25,4.5,AGSM-Electrify-Verona
4466,AB04466,2020-02-18 06:02:14,2020-02-18 07:22:19,2020-02-18 07:14:36,32.68,0002-214-0000-0000,0002-214-0000,12678-28329,cash,AGSM-Electrify-Verona,l,1.34,43.7912,AGSM-Electrify-Verona
4467,AB04467,2020-08-23 02:30:36,2020-08-23 02:37:16,2020-08-23 02:36:25,23.92,0005-214-0000-0002,0005-214-0000,12537-28329,card,Alizé,l,0.75,17.94,Alizé
4468,AB04468,2020-12-31 15:05:36,2020-12-31 15:19:04,2020-12-31 15:14:28,6.92,0009-214-0001-0004,0009-214-0001,12396-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.74,5.1208,AMB-(Àrea-metropolitana-de-Barcelona)
4469,AB04469,2020-08-23 04:12:11,2020-08-23 04:26:44,2020-08-23 04:22:00,27.72,0008-214-0000-0000,0008-214-0000,12478-28329,cash,AlterBase---Sorégies-(FR),l,0.99,27.4428,AlterBase---Sorégies-(FR)
4470,AB04470,2020-11-17 03:33:10,2020-11-17 04:05:20,2020-11-17 03:50:48,15.48,0000-214-0000-0007,0000-214-0000,12377-28329,cash,AAE,l,1.22,18.8856,AAE
4471,AB04471,2020-01-14 11:15:56,2020-01-14 13:15:23,2020-01-14 12:30:29,6.44,0007-214-0001-0005,0007-214-0001,12390-28329,cash,Allego-BV,l,1.0,6.44,Allego-BV
4472,AB04472,2020-12-01 02:39:27,2020-12-01 03:04:07,2020-12-01 02:53:12,3.48,0004-214-0001-0000,0004-214-0001,12406-28329,cash,Alfen,l,1.12,3.8976,Alfen
4473,AB04473,2020-07-19 04:46:30,2020-07-19 05:35:34,2020-07-19 05:23:16,6.48,0009-214-0000-0005,0009-214-0000,12479-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.13,7.3224,AMB-(Àrea-metropolitana-de-Barcelona)
4474,AB04474,2020-09-07 04:20:33,2020-09-07 05:27:01,2020-09-07 04:54:02,14.76,0006-214-0000-0002,0006-214-0000,12413-28329,cash,Alizé-Liberté,l,1.18,17.4168,Alizé-Liberté
4475,AB04475,2020-09-19 09:19:17,2020-09-19 10:33:27,2020-09-19 10:22:25,7.04,0008-214-0001-0004,0008-214-0001,12494-28329,card,AlterBase---Sorégies-(FR),l,1.39,9.785599999999999,AlterBase---Sorégies-(FR)
4476,AB04476,2020-10-27 06:26:22,2020-10-27 07:26:28,2020-10-27 07:23:06,4.36,0006-214-0000-0000,0006-214-0000,12527-28329,cash,Alizé-Liberté,l,1.15,5.014,Alizé-Liberté
4477,AB04477,2020-05-11 22:16:23,2020-05-11 23:05:53,2020-05-11 23:04:07,39.64,0001-214-0001-0005,0001-214-0001,12368-28329,card,AeroVironment,l,1.02,40.4328,AeroVironment
4478,AB04478,2020-09-12 00:49:49,2020-09-12 01:05:16,2020-09-12 01:00:12,31.24,0006-214-0000-0000,0006-214-0000,12425-28329,card,Alizé-Liberté,l,1.42,44.3608,Alizé-Liberté
4479,AB04479,2020-10-15 12:03:50,2020-10-15 13:28:40,2020-10-15 13:08:44,27.52,0000-214-0000-0005,0000-214-0000,12691-28329,cash,AAE,l,0.95,26.144,AAE
4480,AB04480,2020-11-23 04:31:28,2020-11-23 04:58:36,2020-11-23 04:32:49,2.28,0007-214-0001-0001,0007-214-0001,12546-28329,card,Allego-BV,l,0.77,1.7555999999999998,Allego-BV
4481,AB04481,2020-08-14 22:28:24,2020-08-14 22:59:22,2020-08-14 22:34:24,1.72,0001-214-0001-0000,0001-214-0001,12631-28329,card,AeroVironment,l,1.08,1.8576000000000001,AeroVironment
4482,AB04482,2020-11-19 12:17:48,2020-11-19 13:21:46,2020-11-19 12:51:24,11.04,0008-214-0001-0001,0008-214-0001,12684-28329,cash,AlterBase---Sorégies-(FR),l,1.3,14.351999999999999,AlterBase---Sorégies-(FR)
4483,AB04483,2020-01-10 08:59:11,2020-01-10 09:13:49,2020-01-10 09:11:34,26.72,0008-214-0000-0003,0008-214-0000,12382-28329,cash,AlterBase---Sorégies-(FR),l,1.38,36.873599999999996,AlterBase---Sorégies-(FR)
4484,AB04484,2020-05-17 03:45:34,2020-05-17 04:07:53,2020-05-17 03:49:13,28.04,0003-214-0002-0000,0003-214-0002,12363-28329,cash,Alfapower-(UK),l,1.25,35.05,Alfapower-(UK)
4485,AB04485,2020-03-24 22:12:58,2020-03-24 23:15:29,2020-03-24 23:10:46,33.12,0004-214-0000-0004,0004-214-0000,12570-28329,card,Alfen,l,1.35,44.711999999999996,Alfen
4486,AB04486,2020-04-28 10:45:03,2020-04-28 11:28:33,2020-04-28 11:28:20,8.84,0003-214-0000-0000,0003-214-0000,12407-28329,card,Alfapower-(UK),l,1.17,10.342799999999999,Alfapower-(UK)
4487,AB04487,2021-01-12 20:21:17,2021-01-12 20:58:21,2021-01-12 20:54:53,33.2,0003-214-0000-0000,0003-214-0000,12616-28329,card,Alfapower-(UK),l,1.08,35.85600000000001,Alfapower-(UK)
4488,AB04488,2020-05-08 12:00:15,2020-05-08 12:02:31,2020-05-08 12:01:34,4.0,0008-214-0001-0000,0008-214-0001,12547-28329,cash,AlterBase---Sorégies-(FR),l,0.78,3.12,AlterBase---Sorégies-(FR)
4489,AB04489,2020-06-08 04:13:17,2020-06-08 04:35:59,2020-06-08 04:33:57,38.0,0008-214-0001-0000,0008-214-0001,12690-28329,card,AlterBase---Sorégies-(FR),l,1.37,52.06,AlterBase---Sorégies-(FR)
4490,AB04490,2020-08-19 03:46:37,2020-08-19 04:46:53,2020-08-19 04:27:07,31.24,0004-214-0001-0002,0004-214-0001,12416-28329,card,Alfen,l,1.37,42.7988,Alfen
4491,AB04491,2020-12-19 12:36:35,2020-12-19 13:08:16,2020-12-19 13:08:01,34.28,0002-214-0002-0009,0002-214-0002,12545-28329,cash,AGSM-Electrify-Verona,l,0.84,28.7952,AGSM-Electrify-Verona
4492,AB04492,2020-01-07 15:33:41,2020-01-07 16:20:33,2020-01-07 16:01:04,34.92,0001-214-0001-0003,0001-214-0001,12441-28329,cash,AeroVironment,l,0.98,34.2216,AeroVironment
4493,AB04493,2020-09-07 12:18:06,2020-09-07 12:24:34,2020-09-07 12:24:26,21.92,0008-214-0000-0003,0008-214-0000,12664-28329,card,AlterBase---Sorégies-(FR),l,0.95,20.824,AlterBase---Sorégies-(FR)
4494,AB04494,2021-01-10 12:09:20,2021-01-10 12:41:02,2021-01-10 12:19:00,15.56,0005-214-0000-0000,0005-214-0000,12525-28329,card,Alizé,l,1.4,21.784,Alizé
4495,AB04495,2020-09-07 16:32:04,2020-09-07 16:46:42,2020-09-07 16:42:22,32.24,0009-214-0000-0000,0009-214-0000,12428-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.21,39.010400000000004,AMB-(Àrea-metropolitana-de-Barcelona)
4496,AB04496,2020-07-24 23:06:04,2020-07-24 23:28:22,2020-07-24 23:11:23,14.4,0007-214-0000-0003,0007-214-0000,12685-28329,card,Allego-BV,l,1.37,19.728,Allego-BV
4497,AB04497,2020-10-22 16:41:41,2020-10-22 17:38:21,2020-10-22 17:36:17,37.36,0000-214-0000-0005,0000-214-0000,12577-28329,card,AAE,l,1.23,45.952799999999996,AAE
4498,AB04498,2020-12-22 14:29:56,2020-12-22 15:13:21,2020-12-22 15:06:24,29.36,0003-214-0001-0006,0003-214-0001,12649-28329,cash,Alfapower-(UK),l,1.0,29.36,Alfapower-(UK)
4499,AB04499,2020-01-28 04:05:37,2020-01-28 04:55:03,2020-01-28 04:29:37,3.72,0001-214-0000-0007,0001-214-0000,12416-28329,cash,AeroVironment,l,0.75,2.79,AeroVironment
4500,AB04500,2020-04-13 13:04:09,2020-04-13 13:40:10,2020-04-13 13:20:00,36.32,0004-214-0001-0005,0004-214-0001,12452-28329,card,Alfen,l,1.31,47.5792,Alfen
4501,AB04501,2020-05-26 20:43:25,2020-05-26 21:44:50,2020-05-26 21:35:09,26.48,0008-214-0000-0001,0008-214-0000,12417-28329,card,AlterBase---Sorégies-(FR),l,0.76,20.1248,AlterBase---Sorégies-(FR)
4502,AB04502,2020-05-11 07:04:28,2020-05-11 07:42:45,2020-05-11 07:42:12,11.72,0009-214-0000-0004,0009-214-0000,12387-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.96,11.2512,AMB-(Àrea-metropolitana-de-Barcelona)
4503,AB04503,2020-05-12 15:20:02,2020-05-12 15:24:59,2020-05-12 15:24:46,22.92,0003-214-0000-0005,0003-214-0000,12563-28329,cash,Alfapower-(UK),l,1.26,28.8792,Alfapower-(UK)
4504,AB04504,2020-01-08 01:01:37,2020-01-08 01:58:47,2020-01-08 01:38:56,24.56,0002-214-0001-0004,0002-214-0001,12685-28329,card,AGSM-Electrify-Verona,l,1.23,30.208799999999997,AGSM-Electrify-Verona
4505,AB04505,2020-06-01 10:32:30,2020-06-01 11:03:34,2020-06-01 10:39:47,7.6,0006-214-0000-0002,0006-214-0000,12562-28329,cash,Alizé-Liberté,l,1.24,9.424,Alizé-Liberté
4506,AB04506,2020-11-14 15:29:46,2020-11-14 16:10:40,2020-11-14 15:58:03,15.96,0002-214-0000-0000,0002-214-0000,12587-28329,card,AGSM-Electrify-Verona,l,1.32,21.067200000000003,AGSM-Electrify-Verona
4507,AB04507,2020-06-15 08:28:45,2020-06-15 08:59:01,2020-06-15 08:42:59,17.72,0009-214-0000-0001,0009-214-0000,12647-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,0.93,16.4796,AMB-(Àrea-metropolitana-de-Barcelona)
4508,AB04508,2021-02-03 09:22:06,2021-02-03 09:30:33,2021-02-03 09:30:06,35.52,0002-214-0000-0002,0002-214-0000,12571-28329,card,AGSM-Electrify-Verona,l,1.13,40.1376,AGSM-Electrify-Verona
4509,AB04509,2020-01-08 23:37:14,2020-01-09 00:25:57,2020-01-09 00:03:09,22.8,0007-214-0001-0007,0007-214-0001,12694-28329,cash,Allego-BV,l,0.8,18.240000000000002,Allego-BV
4510,AB04510,2020-04-13 10:14:30,2020-04-13 10:37:16,2020-04-13 10:36:13,34.24,0008-214-0000-0001,0008-214-0000,12493-28329,card,AlterBase---Sorégies-(FR),l,0.86,29.4464,AlterBase---Sorégies-(FR)
4511,AB04511,2020-11-29 10:56:13,2020-11-29 12:05:46,2020-11-29 11:41:28,39.32,0002-214-0001-0002,0002-214-0001,12569-28329,cash,AGSM-Electrify-Verona,l,1.02,40.1064,AGSM-Electrify-Verona
4512,AB04512,2021-03-07 02:58:10,2021-03-07 03:32:54,2021-03-07 03:31:12,31.2,0009-214-0000-0006,0009-214-0000,12688-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.0,31.2,AMB-(Àrea-metropolitana-de-Barcelona)
4513,AB04513,2021-01-20 11:00:11,2021-01-20 11:12:34,2021-01-20 11:10:31,39.08,0002-214-0002-0008,0002-214-0002,12484-28329,card,AGSM-Electrify-Verona,l,0.76,29.700799999999997,AGSM-Electrify-Verona
4514,AB04514,2020-01-02 12:06:22,2020-01-02 12:44:34,2020-01-02 12:32:10,4.64,0006-214-0000-0002,0006-214-0000,12446-28329,card,Alizé-Liberté,l,0.95,4.4079999999999995,Alizé-Liberté
4515,AB04515,2020-06-17 01:26:32,2020-06-17 02:22:46,2020-06-17 01:49:54,31.24,0005-214-0000-0000,0005-214-0000,12676-28329,card,Alizé,l,1.36,42.4864,Alizé
4516,AB04516,2021-01-31 22:30:01,2021-01-31 23:06:22,2021-01-31 22:32:32,23.08,0005-214-0000-0004,0005-214-0000,12694-28329,cash,Alizé,l,1.25,28.849999999999998,Alizé
4517,AB04517,2020-06-24 21:20:17,2020-06-24 21:34:14,2020-06-24 21:22:54,24.12,0009-214-0000-0006,0009-214-0000,12432-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.26,30.3912,AMB-(Àrea-metropolitana-de-Barcelona)
4518,AB04518,2020-06-25 20:15:57,2020-06-25 20:38:25,2020-06-25 20:17:50,6.48,0001-214-0000-0006,0001-214-0000,12469-28329,cash,AeroVironment,l,1.25,8.100000000000001,AeroVironment
4519,AB04519,2020-03-24 00:02:39,2020-03-24 00:30:57,2020-03-24 00:21:36,16.2,0000-214-0000-0002,0000-214-0000,12694-28329,card,AAE,l,1.31,21.222,AAE
4520,AB04520,2020-09-16 03:08:40,2020-09-16 03:21:33,2020-09-16 03:09:37,30.48,0001-214-0000-0003,0001-214-0000,12636-28329,cash,AeroVironment,l,0.91,27.736800000000002,AeroVironment
4521,AB04521,2020-04-07 01:50:36,2020-04-07 02:21:55,2020-04-07 02:14:06,22.44,0004-214-0000-0001,0004-214-0000,12562-28329,cash,Alfen,l,1.44,32.3136,Alfen
4522,AB04522,2021-01-12 03:01:25,2021-01-12 04:07:12,2021-01-12 03:45:39,3.24,0005-214-0000-0005,0005-214-0000,12377-28329,cash,Alizé,l,1.36,4.4064000000000005,Alizé
4523,AB04523,2020-05-29 18:37:44,2020-05-29 19:15:47,2020-05-29 19:06:50,36.36,0002-214-0000-0001,0002-214-0000,12379-28329,cash,AGSM-Electrify-Verona,l,0.73,26.5428,AGSM-Electrify-Verona
4524,AB04524,2020-09-18 08:03:02,2020-09-18 08:47:04,2020-09-18 08:21:37,3.16,0001-214-0001-0002,0001-214-0001,12677-28329,cash,AeroVironment,l,0.83,2.6228,AeroVironment
4525,AB04525,2021-01-18 11:09:05,2021-01-18 11:32:39,2021-01-18 11:19:32,34.32,0001-214-0000-0006,0001-214-0000,12616-28329,card,AeroVironment,l,0.92,31.5744,AeroVironment
4526,AB04526,2020-05-24 05:44:21,2020-05-24 06:21:39,2020-05-24 06:10:36,22.6,0009-214-0000-0006,0009-214-0000,12362-28329,card,AMB-(Àrea-metropolitana-de-Barcelona),l,1.03,23.278000000000002,AMB-(Àrea-metropolitana-de-Barcelona)
4527,AB04527,2020-09-05 19:57:16,2020-09-05 20:26:31,2020-09-05 20:18:01,25.6,0004-214-0000-0002,0004-214-0000,12663-28329,card,Alfen,l,1.17,29.951999999999998,Alfen
4528,AB04528,2020-02-11 22:22:46,2020-02-11 22:53:27,2020-02-11 22:42:12,1.8,0003-214-0000-0005,0003-214-0000,12499-28329,card,Alfapower-(UK),l,1.48,2.664,Alfapower-(UK)
4529,AB04529,2021-02-15 11:41:08,2021-02-15 12:02:11,2021-02-15 11:57:39,10.12,0005-214-0000-0002,0005-214-0000,12594-28329,cash,Alizé,l,1.42,14.370399999999998,Alizé
4530,AB04530,2020-12-31 03:14:43,2020-12-31 03:56:09,2020-12-31 03:41:05,39.96,0009-214-0001-0006,0009-214-0001,12576-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.16,46.3536,AMB-(Àrea-metropolitana-de-Barcelona)
4531,AB04531,2020-01-09 15:44:54,2020-01-09 16:15:01,2020-01-09 16:09:36,31.32,0001-214-0000-0002,0001-214-0000,12544-28329,card,AeroVironment,l,1.23,38.5236,AeroVironment
4532,AB04532,2020-08-14 06:37:09,2020-08-14 07:07:33,2020-08-14 07:02:33,26.28,0001-214-0000-0007,0001-214-0000,12388-28329,cash,AeroVironment,l,1.3,34.164,AeroVironment
4533,AB04533,2020-01-18 20:50:03,2020-01-18 21:09:30,2020-01-18 20:55:56,1.6,0003-214-0002-0000,0003-214-0002,12525-28329,card,Alfapower-(UK),l,0.84,1.344,Alfapower-(UK)
4534,AB04534,2020-06-14 07:34:51,2020-06-14 08:29:19,2020-06-14 08:23:22,31.24,0004-214-0001-0006,0004-214-0001,12362-28329,cash,Alfen,l,1.47,45.922799999999995,Alfen
4535,AB04535,2020-04-24 21:36:50,2020-04-24 22:31:25,2020-04-24 22:04:39,28.52,0003-214-0002-0006,0003-214-0002,12462-28329,card,Alfapower-(UK),l,1.24,35.3648,Alfapower-(UK)
4536,AB04536,2020-03-20 13:43:42,2020-03-20 14:05:31,2020-03-20 14:04:56,35.92,0006-214-0000-0004,0006-214-0000,12547-28329,cash,Alizé-Liberté,l,1.39,49.928799999999995,Alizé-Liberté
4537,AB04537,2020-07-16 18:23:59,2020-07-16 19:15:09,2020-07-16 18:58:51,32.76,0005-214-0000-0002,0005-214-0000,12490-28329,card,Alizé,l,1.32,43.2432,Alizé
4538,AB04538,2020-11-27 04:30:31,2020-11-27 04:33:47,2020-11-27 04:32:57,35.88,0003-214-0001-0000,0003-214-0001,12431-28329,card,Alfapower-(UK),l,0.88,31.5744,Alfapower-(UK)
4539,AB04539,2020-03-25 12:28:46,2020-03-25 13:04:56,2020-03-25 12:57:37,28.12,0008-214-0001-0006,0008-214-0001,12660-28329,cash,AlterBase---Sorégies-(FR),l,1.12,31.494400000000002,AlterBase---Sorégies-(FR)
4540,AB04540,2020-12-31 03:16:30,2020-12-31 04:20:53,2020-12-31 03:43:00,19.84,0004-214-0000-0001,0004-214-0000,12691-28329,card,Alfen,l,0.92,18.2528,Alfen
4541,AB04541,2020-01-07 13:03:17,2020-01-07 13:09:16,2020-01-07 13:07:31,33.16,0006-214-0000-0002,0006-214-0000,12664-28329,card,Alizé-Liberté,l,1.08,35.812799999999996,Alizé-Liberté
4542,AB04542,2020-02-14 21:26:43,2020-02-14 22:19:04,2020-02-14 22:15:05,1.0,0004-214-0000-0000,0004-214-0000,12691-28329,card,Alfen,l,1.29,1.29,Alfen
4543,AB04543,2021-01-04 15:53:46,2021-01-04 16:37:05,2021-01-04 16:11:33,10.48,0008-214-0000-0000,0008-214-0000,12683-28329,card,AlterBase---Sorégies-(FR),l,1.17,12.2616,AlterBase---Sorégies-(FR)
4544,AB04544,2021-02-13 09:37:11,2021-02-13 10:21:34,2021-02-13 10:15:09,30.56,0005-214-0000-0001,0005-214-0000,12601-28329,card,Alizé,l,1.01,30.8656,Alizé
4545,AB04545,2021-02-16 05:33:41,2021-02-16 06:05:45,2021-02-16 06:03:36,6.52,0000-214-0000-0007,0000-214-0000,12546-28329,card,AAE,l,1.3,8.475999999999999,AAE
4546,AB04546,2021-02-03 10:46:27,2021-02-03 11:23:34,2021-02-03 11:16:54,16.88,0004-214-0000-0004,0004-214-0000,12396-28329,cash,Alfen,l,1.24,20.931199999999997,Alfen
4547,AB04547,2021-01-04 15:42:31,2021-01-04 15:53:31,2021-01-04 15:50:20,1.96,0008-214-0001-0000,0008-214-0001,12634-28329,card,AlterBase---Sorégies-(FR),l,1.12,2.1952000000000003,AlterBase---Sorégies-(FR)
4548,AB04548,2020-01-03 18:41:41,2020-01-03 19:47:02,2020-01-03 19:23:15,19.8,0007-214-0001-0000,0007-214-0001,12604-28329,card,Allego-BV,l,0.99,19.602,Allego-BV
4549,AB04549,2020-11-25 21:24:40,2020-11-25 23:01:05,2020-11-25 22:38:25,25.04,0002-214-0002-0002,0002-214-0002,12453-28329,cash,AGSM-Electrify-Verona,l,1.2,30.048,AGSM-Electrify-Verona
4550,AB04550,2020-04-02 02:12:11,2020-04-02 02:31:05,2020-04-02 02:15:37,1.8,0008-214-0001-0001,0008-214-0001,12493-28329,cash,AlterBase---Sorégies-(FR),l,1.0,1.8,AlterBase---Sorégies-(FR)
4551,AB04551,2020-07-14 03:58:23,2020-07-14 05:08:21,2020-07-14 04:22:27,33.28,0004-214-0000-0002,0004-214-0000,12682-28329,cash,Alfen,l,0.83,27.6224,Alfen
4552,AB04552,2020-05-18 03:59:27,2020-05-18 05:04:51,2020-05-18 04:43:06,1.56,0007-214-0001-0002,0007-214-0001,12406-28329,card,Allego-BV,l,1.01,1.5756000000000001,Allego-BV
4553,AB04553,2020-04-12 06:19:37,2020-04-12 06:40:26,2020-04-12 06:38:08,22.96,0000-214-0000-0004,0000-214-0000,12624-28329,cash,AAE,l,1.38,31.6848,AAE
4554,AB04554,2020-07-09 18:35:39,2020-07-09 20:05:51,2020-07-09 19:44:48,33.16,0005-214-0000-0003,0005-214-0000,12604-28329,cash,Alizé,l,0.99,32.828399999999995,Alizé
4555,AB04555,2020-09-27 23:48:51,2020-09-28 00:59:24,2020-09-28 00:23:22,5.84,0003-214-0001-0002,0003-214-0001,12633-28329,cash,Alfapower-(UK),l,1.17,6.8328,Alfapower-(UK)
4556,AB04556,2020-07-29 20:53:04,2020-07-29 21:12:06,2020-07-29 20:56:18,33.72,0006-214-0000-0002,0006-214-0000,12667-28329,cash,Alizé-Liberté,l,0.88,29.6736,Alizé-Liberté
4557,AB04557,2020-04-08 07:47:23,2020-04-08 08:19:24,2020-04-08 07:59:14,16.2,0001-214-0000-0003,0001-214-0000,12661-28329,cash,AeroVironment,l,0.88,14.256,AeroVironment
4558,AB04558,2020-02-21 18:53:48,2020-02-21 19:15:00,2020-02-21 18:58:44,16.88,0000-214-0000-0000,0000-214-0000,12431-28329,cash,AAE,l,1.0,16.88,AAE
4559,AB04559,2020-02-16 02:02:35,2020-02-16 02:15:16,2020-02-16 02:13:28,26.92,0000-214-0000-0000,0000-214-0000,12364-28329,card,AAE,l,1.29,34.726800000000004,AAE
4560,AB04560,2020-09-20 04:59:54,2020-09-20 05:24:33,2020-09-20 05:20:26,5.44,0007-214-0001-0000,0007-214-0001,12530-28329,card,Allego-BV,l,0.79,4.2976,Allego-BV
4561,AB04561,2020-07-25 21:25:24,2020-07-25 22:18:38,2020-07-25 22:11:19,1.24,0001-214-0000-0007,0001-214-0000,12490-28329,card,AeroVironment,l,1.15,1.426,AeroVironment
4562,AB04562,2020-10-06 02:59:12,2020-10-06 04:04:03,2020-10-06 03:20:52,22.12,0000-214-0000-0004,0000-214-0000,12650-28329,card,AAE,l,1.11,24.553200000000004,AAE
4563,AB04563,2020-10-13 04:29:16,2020-10-13 05:32:25,2020-10-13 05:16:17,9.88,0000-214-0000-0001,0000-214-0000,12524-28329,card,AAE,l,1.32,13.041600000000003,AAE
4564,AB04564,2020-12-14 04:16:36,2020-12-14 04:22:13,2020-12-14 04:19:35,8.52,0000-214-0000-0007,0000-214-0000,12615-28329,card,AAE,l,0.86,7.3271999999999995,AAE
4565,AB04565,2020-09-04 16:07:36,2020-09-04 16:12:38,2020-09-04 16:09:04,27.12,0006-214-0000-0002,0006-214-0000,12597-28329,cash,Alizé-Liberté,l,1.18,32.001599999999996,Alizé-Liberté
4566,AB04566,2020-03-11 01:46:30,2020-03-11 03:04:00,2020-03-11 02:57:24,26.8,0009-214-0001-0006,0009-214-0001,12516-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.36,36.448,AMB-(Àrea-metropolitana-de-Barcelona)
4567,AB04567,2020-12-02 00:39:09,2020-12-02 01:23:27,2020-12-02 00:45:19,12.88,0002-214-0000-0001,0002-214-0000,12461-28329,card,AGSM-Electrify-Verona,l,1.4,18.032,AGSM-Electrify-Verona
4568,AB04568,2020-03-18 13:57:58,2020-03-18 14:42:37,2020-03-18 14:35:13,8.76,0007-214-0000-0006,0007-214-0000,12498-28329,cash,Allego-BV,l,1.06,9.2856,Allego-BV
4569,AB04569,2020-06-26 16:29:14,2020-06-26 16:37:57,2020-06-26 16:34:47,4.52,0007-214-0000-0008,0007-214-0000,12374-28329,card,Allego-BV,l,0.89,4.022799999999999,Allego-BV
4570,AB04570,2020-10-10 13:58:23,2020-10-10 15:16:11,2020-10-10 14:53:14,7.92,0008-214-0001-0004,0008-214-0001,12539-28329,card,AlterBase---Sorégies-(FR),l,0.76,6.0192,AlterBase---Sorégies-(FR)
4571,AB04571,2020-04-10 14:29:42,2020-04-10 15:19:21,2020-04-10 14:49:41,36.6,0001-214-0001-0003,0001-214-0001,12409-28329,card,AeroVironment,l,1.43,52.338,AeroVironment
4572,AB04572,2020-07-11 05:54:52,2020-07-11 06:40:26,2020-07-11 06:35:58,36.88,0003-214-0000-0006,0003-214-0000,12377-28329,card,Alfapower-(UK),l,1.09,40.199200000000005,Alfapower-(UK)
4573,AB04573,2020-11-06 19:03:30,2020-11-06 20:06:06,2020-11-06 19:48:05,0.8,0005-214-0000-0001,0005-214-0000,12408-28329,card,Alizé,l,1.27,1.016,Alizé
4574,AB04574,2020-05-11 00:30:10,2020-05-11 00:50:36,2020-05-11 00:42:54,6.2,0008-214-0001-0000,0008-214-0001,12602-28329,cash,AlterBase---Sorégies-(FR),l,1.22,7.564,AlterBase---Sorégies-(FR)
4575,AB04575,2020-04-08 06:21:53,2020-04-08 06:49:01,2020-04-08 06:36:56,13.0,0009-214-0001-0004,0009-214-0001,12554-28329,cash,AMB-(Àrea-metropolitana-de-Barcelona),l,1.39,18.07,AMB-(Àrea-metropolitana-de-Barcelona)
4576,AB04576,2021-02-22 17:19:31,2021-02-22 17:35:02,2021-02-22 17:34:46,12.0,0005-214-0000-0000,0005-214-0000,12362-28329,card,Alizé,l,1.05,12.600000000000001,Alizé
4577,AB04577,2020-09-21 05:44:43,2020-09-21 06:28:12,2020-09-21 05:49:59,33.64,0007-214-0001-0000,0007-214-0001,12561-28329,card,Allego-BV,l,0.72,24.2208,Allego-BV
4578,AB04578,2021-03-14 04:07:23,2021-03-14 04:29:19,2021-03-14 04:28:27,22.08,0006-214-0000-0001,0006-214-0000,12471-28329,cash,Alizé-Liberté,l,1.32,29.145599999999998,Alizé-Liberté
4579,AB04579,2020-01-03 14:37:24,2020-01-03 14:50:21,2020-01-03 14:47:01,6.56,0008-214-0001-0001,0008-214-0001,12442-28329,cash,AlterBase---Sorégies-(FR),l,0.82,5.379199999999999,AlterBase---Sorégies-(FR)
